,ID,Post_URL,Img_URL,Likes,Owner,Text,Date
559,B14ZEcCFY9r,http://instagram.com/p/B14ZEcCFY9r,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70015516_164359514686841_8999490119947864946_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=fpImQVeAL4AAX96_mct&oh=b37ece7a32ce2f0e23d630ce926a0022&oe=5E8DD9AC,167,14772357848,Enjoying having my friends from Singapore around! Thank you all for the presents and for being my bodyguards on walks <U+2764><U+FE0F><U+0001F970><U+2764><U+FE0F> Am a lucky pup!  #dogsofinstagram #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,2/9/2019 3:56
14,B9S1ZdNpaTm,http://instagram.com/p/B9S1ZdNpaTm,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/88203693_823153664831828_1319219003712039547_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=mGOOzVbbUU8AX8XmCar&oh=77d641d702627b818762a500054af1b4&oe=5E9A606B,166,14772357848,"A little late to the good news but we’re so glad that bigger mongrels/Singapore Specials can finally be adopted into HDB flats in Singapore under Project ADORE! <U+0001F389> I hope that more mongrels will soon get to find a loving and understanding home. <U+2764><U+FE0F> No breed needs a heavy hand. Not even if it’s a big dog, a street dog, or a mongrel.  Perhaps I would have been an ADORE doggy if I were still in Singapore / @spcasingapore! <U+0001F61D> But I am enjoying life as a scouse boi now (and also living in flat) .  #projectadore #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #dogs",4/3/2020 10:04
89,B79oQLnJwqG,http://instagram.com/p/B79oQLnJwqG,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/82504203_980856965632546_2350142787581251247_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=jtR28kR3lDkAX8WBYpv&oh=c2970aeb073e251e3d080738bcffa168&oe=5EA6FC5B,166,14772357848,Human misses me so much. <U+0001F629>  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs,31/1/2020 7:53
141,B7E-S-DJd0D,http://instagram.com/p/B7E-S-DJd0D,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/80557049_179728140089894_5961043108853285466_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=bm7GrSVtqtwAX9K7R5b&oh=f14f4cb5a7fdd3c6c62bb82ab2ca1576&oe=5E99764A,166,14772357848,"Missing your daily dose of Dave already? <U+0001F923> Don’t worry, Human has a whole bunch of photos of me saved and will post them over time. <U+0001F609><U+2764><U+FE0F> Thanks everyone for hanging on and staying with us while we’re on semi-hiatus.  Here I am with my snazzy new collar from @heydogco that I won in @r5er_marley and @heydogco’s giveaway!! It suits me perfectly!  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs",9/1/2020 7:49
235,B5oQMm_pppz,http://instagram.com/p/B5oQMm_pppz,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71697463_161112781778156_2715043237928885435_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=5hZhU_jLjiwAX-rCH-Q&oh=368b59578c651af8f20211d0785ed70b&oe=5E9055D0,164,14772357848,"Happy Birthday to my human dad who is always very generous with the treatos and with putting treatos in my puzzles games and snuffle mats. He always lets me sniff and lets me choose where I wanna walk. He is so pure and doesn’t even know what a prong or a Cesar Millan is. He just knows that the more treatos he gives me, the more I love him and look longingly at him and he’s not worried about anything else. <U+2764><U+FE0F> #letthemsniff #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpetshop",4/12/2019 7:36
173,B6lEZSrpCyu,http://instagram.com/p/B6lEZSrpCyu,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/79645462_763506764143537_2525443369338075461_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Bl5EW0Co9nUAX8hG2tB&oh=7b35872f834b505615cc4373bbf55bd1&oe=5E90280C,161,14772357848,My first ever Christmas has been great! <U+0001F384> Swipe to see the toys I got!  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets #christmas,27/12/2019 22:27
511,B2RwMgJFO7f,http://instagram.com/p/B2RwMgJFO7f,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70321967_424073928235926_3373827133573243031_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=BUSYxvTEhDwAX92u6UT&oh=9eb81c8c23285a6c37360ad0c7792e65&oe=5E96DC23,161,14772357848,"Who else looks this handsome with a muzzle? <U+0001F64B><U+200D><U+2642><U+FE0F> .  Reached an awesome checkpoint with our muzzle training after over a year since starting it when I was back in at @spcasingapore! It’s not over yet as I still need to build more duration etc., but we’re excited with getting to this step!  Positive, force-free training got us here. It may take a little more time, but it’s worth it and your pup will be happier throughout their learning journey! <U+263A><U+FE0F> .  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets #muzzleupproject @muzzle_up_project #baskervillemuzzle #muzzletraining",12/9/2019 0:19
155,B63LtYrJJJp,http://instagram.com/p/B63LtYrJJJp,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/79464696_968433946869633_1824070523986510254_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=2piRgjOOiXMAX8Saeil&oh=4c889b430769a46ab357825690d517fe&oe=5E92A1FE,157,14772357848,"4 sleeps left till Human has to leave me for a few months. <U+0001F62B> Don’t worry, I will be well taken care of by dad and he will continue to reward me for all my check-ins and niceness on my walks. <U+2764><U+FE0F> .  Human’s hoodie and beanie are from @woofcultr! Use our code DAVE15 for 15% off your next order and spread the word of positive, humane training.<U+0001F4B0><U+0001F4B8> .  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #dogs #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #Liverpoolpets",3/1/2020 23:17
306,B4iybmvJt2v,http://instagram.com/p/B4iybmvJt2v,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/73123795_613056452564236_4906011986560553885_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=DHj0FgGWMY4AX9XXemX&oh=8ab52d15ef3ac2fdb114b8b01a63247d&oe=5E95EF0C,154,14772357848,"Today, Human is grateful for being able to adopt me despite all the challenges, hassle, and costs. If she hadn’t, she’d be worrying about me too much and there would be so many regrets if anything happened to me... .  Some things are meant to be and I was meant to be with my Human. Am the goodest boy, the bestest friend, and the most expert dog teacher <U+2764><U+FE0F> .  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets",7/11/2019 8:09
146,B6_IclHJASI,http://instagram.com/p/B6_IclHJASI,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/79192557_220353472296840_293709775217492959_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=iHoMFBVRyqIAX8Q7oJ-&oh=777cf2a0132aa30878fe901dcfa88b29&oe=5E8DFBA7,153,14772357848,Human’s gonna miss my goofy toofy face the most! <U+2764><U+FE0F> #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs,7/1/2020 1:23
375,B3rnllGpDG-,http://instagram.com/p/B3rnllGpDG-,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69577316_961295240897452_628406985669574121_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=7YyyOOHZtzIAX8mXyid&oh=37019074c0236b93fddc46e1bdd844d8&oe=5E98EE46,150,14772357848,It’s a Dave eat Dave world out there... .  Loving my @theliverpoolbarkery treats which I won from my dear friend @staffy_george ‘s giveaway! <U+0001F618>  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,16/10/2019 21:56
484,B2uoDaqFuCX,http://instagram.com/p/B2uoDaqFuCX,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69780429_509666666501461_737071212214422422_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=QSz-DR9tOnUAX_3HISc&oh=5cc9f453b91ac7f2f37c62ad54a344c8&oe=5E8DF1F0,147,14772357848,"<U+0001D57D><U+0001D58A><U+0001D589><U+0001D58E><U+0001D597><U+0001D58A><U+0001D588><U+0001D599>, <U+0001D589><U+0001D594><U+0001D593>’<U+0001D599> <U+0001D588><U+0001D594><U+0001D597><U+0001D597><U+0001D58A><U+0001D588><U+0001D599>  After a few unavoidable, unpleasant greetings from off-leashed dogs, I’ve made it clear that I don’t want to be too close to dogs for now. Humans have listened, so I don’t have to shout. Humans are back to helping me changing how I feel about other dogs through counter-conditioning and desensitisation at a distance I am happy with. That’s what I, other reactive dogs, and all dogs really need when faced with something we are uncomfortable with. Not corrections, not intimidation, not pain, not force, and definitely not a prong or shock collar.  Empathise with your dog and teach them with love (and science) <U+2764><U+FE0F><U+0001F43E> - - -  #TLPreps2019  #reactivedogsotw #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets #youdonthaveto",23/9/2019 5:26
52,B8u_tjxJPG_,http://instagram.com/p/B8u_tjxJPG_,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/82452596_223834478747990_6989371273422062524_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=Pi42Leei4fMAX-zVljV&oh=799e545b3957c33eb3fbdb102b4c3d6d&oe=5EA73B5D,146,14772357848,"Thanks everyone for continuing to follow our page even though there aren’t many new posts of me! Hope you’ve been enjoying seeing my old SPCA frenz on our stories though. They are all still waiting for a home! <U+0001F609> If you’ve missed the stories, you can check them out on our highlights too <U+263A><U+FE0F> .  My pretty collar is from @heydogco! .  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs",19/2/2020 12:01
191,B6RMl5rpHfw,http://instagram.com/p/B6RMl5rpHfw,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/73254681_1021536674847224_864852716922116459_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=o_DtssyHddEAX93msGw&oh=729359e8d14ea4f56b33ab1407f314fe&oe=5E97CDE9,145,14772357848,This is my entry for @jrpetproducts’s ambassador search! #jrpetbrandambassador2020 .  Here I am with some of my fave things! The Patés are great to cut up to be my training treats and the Lamb Tripe chew just makes me the happiest boy ever and is probably my #1 high value reward! Swipe to see my face light up when I see a @jrpetproducts Lamb Tripe!  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,20/12/2019 5:14
245,B5jHkStpCxu,http://instagram.com/p/B5jHkStpCxu,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/74594344_575497799901496_1852870492405412076_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=-AsgjEHni_oAX-yjqvc&oh=3a777a1c2c897e5782835216f1e4b350&oe=5E960162,145,14772357848,<U+2B50><U+FE0F> Sunday Funday <U+2B50><U+FE0F> I had a wild day today and here I am in my MAD DAVE mode! <U+0001F92A><U+0001F608> #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets,2/12/2019 7:45
185,B6bGbKwpnBX,http://instagram.com/p/B6bGbKwpnBX,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/80588314_168879660876194_4175969841843641445_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=102&_nc_ohc=E6qW69NyUgsAX8WM3_S&oh=2cc763f64f3eee5e7a75e3624b1b4c4e&oe=5E8FFBFE,143,14772357848,"Had a good morning with my muzzle today! I finally realised I can move around normally with my muzzle on and that actually with the muzzle on, I get to enjoy the taste of salmon and cheese for longer! <U+0001F60B>  Next step is to get more comfy with sniffing with the muzzle on!  @muzzle_up_project #muzzleupproject  #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets",24/12/2019 1:32
