date,text
23/3/2020 19:41,"b'@PresidencyZA @CyrilRamaphosa please clarify, in terms of essential services, where so your municipal pound fit in?\xe2\x80\xa6 https://t.co/UOzgUEn1aO'"
23/3/2020 19:38,b'RT @PrettyWittyGay_: Every single dog was adopted at the west Seneca spca today I\xe2\x80\x99m in actual tears'
23/3/2020 19:37,b'RT @news4buffalo: Remember Hooch? The lovable pup who served as the face of Just Pizza\xe2\x80\x99s campaign to help the Niagara SPCA? https://t.co/Gl\xe2\x80\xa6'
23/3/2020 19:34,"b'Restrictions in place, donations needed for #ComoxValley SPCA https://t.co/wNfq2JMbOI'"
23/3/2020 19:31,b'These pets are searching for their forever homes. Will it be with you? They currently are at the SPCA of Anne Arund\xe2\x80\xa6 https://t.co/i2ceAXPLDA'
23/3/2020 19:31,"b'RT @laylaatrevor: Honestly asking, what happens to SPCA, etc?'"
23/3/2020 19:27,b'RT @Dan_Dunleavy: Well this is THE TWEET OF THE DAY!! #rescuedog #love #spca @YourSPCA https://t.co/WhVUllDs9v'
23/3/2020 19:26,"b'We lost our Red Doberman, Max, last November, we were heartbroken &amp; so was our Goldendoodle, Molly. Over the last f\xe2\x80\xa6 https://t.co/uRWK0RsXjf'"
23/3/2020 19:25,b'Well this is THE TWEET OF THE DAY!! #rescuedog #love #spca @YourSPCA https://t.co/WhVUllDs9v'
23/3/2020 19:24,b'PLEASE IF YOU CAN EVERYONE... \nbuy some extra dog and cat food and drop it off at your local SPCA\xe2\x80\x99s. \nThey too need\xe2\x80\xa6 https://t.co/FUfQRsahpA'
23/3/2020 19:22,b'RT @Animal911Rescue: The Pennsylvania SPCA is a humane organization dedicated 2 improving the lives of animals in the region https://t.co/7\xe2\x80\xa6'
23/3/2020 19:20,b'Dumped Guinea Pigs at the #GSPCA https://t.co/imHeTYMA67 @GSPCA  #GuernseySPCA #Guernsey #guineapig #guineapigs\xe2\x80\xa6 https://t.co/dcam0jQ4HU'
23/3/2020 19:20,b'Ontario SPCA and Humane Society offers free online educational series for kids #Topbuzz https://t.co/HdxJ2utDOT'
23/3/2020 19:20,b'The Pennsylvania SPCA is a humane organization dedicated 2 improving the lives of animals in the region\xe2\x80\xa6 https://t.co/5TMxW2Kw2s'
23/3/2020 19:19,b'@hanitaluckman But if they are then they\xe2\x80\x99d definitely have to call spca or someone like that'
23/3/2020 19:19,b'RT @TheBellaMaake: Therapy and volunteering at the SPCA. \xf0\x9f\xa4\xad'
23/3/2020 19:18,b'@laylaatrevor Bro literally the same thought that went through my mind RIGHT NOW \xf0\x9f\xa4\x92 I think SPCA will run as normal\xe2\x80\xa6 https://t.co/H9KXl1R9PL'
23/3/2020 19:16,b'RT @Strange_G: What will happen to the animals In SPCA and shelters?'
23/3/2020 19:15,"b'Honestly asking, what happens to SPCA, etc?'"
23/3/2020 19:15,b'Remember Hooch? The lovable pup who served as the face of Just Pizza\xe2\x80\x99s campaign to help the Niagara SPCA? https://t.co/GlpNyeW2Yy'
23/3/2020 19:13,"b""Wait, so out in the villages, what's gonna happen to our livestock? Our cows, sheep, goats. Surely, the cows can't\xe2\x80\xa6 https://t.co/hsaK3r281N"""
23/3/2020 19:12,"b'@iHElSJASON She quirked a brow, giving him an amused look. As she let a giggle slip she\xe2\x80\x99d clear her throat and quic\xe2\x80\xa6 https://t.co/j0i2AfRGOM'"
23/3/2020 19:09,b'@keating_kennedy Yeah! We got him a few years back at the SPCA. Noodle is adorable \xf0\x9f\xa5\xba #MCO435'
23/3/2020 19:08,b'@TwoFox15 FYI rumours are the SPCA is cutting their fees by 50 percent this week....'
23/3/2020 19:07,"b'RT @EnergeticCity: FORT ST. JOHN, B.C. - The BC SPCA is offering half-price adoption fees for all animals from March 23rd to 27th, 2020.\n\nT\xe2\x80\xa6'"
23/3/2020 18:57,b'Do SPCA workers fall under critical staff? #shutdownsouthafrica #CoronavirusInSA #cyrilramaphosa'
23/3/2020 18:56,"b'FORT ST. JOHN, B.C. - The BC SPCA is offering half-price adoption fees for all animals from March 23rd to 27th, 202\xe2\x80\xa6 https://t.co/wwrZRAaG0h'"
23/3/2020 18:53,b'RT @nchick0808: SPCA Selangor : I am Against Eating Cats and Dogs!\nSaya Menentang Makan Daging Kucing dan Anjing! - Sign the Petition! http\xe2\x80\xa6'
23/3/2020 18:52,b'In January this was a give away (hand sanitizer) at at SPCA adoption fair in Long Beach.  Just found it in a drawer\xe2\x80\xa6 https://t.co/IncYItYEvh'
23/3/2020 18:42,b'@DanRiccio650 You should adopt a pup then!!  @BC_SPCA has slashed adoption fees this week to 50% in hopes of openin\xe2\x80\xa6 https://t.co/ImCyOg670M'
23/3/2020 18:42,b'@bifnaked @WCHospital @vanactivist @SAINTSrescue @BuildingRootsTO @NaheedD @ManitobaJustice @MargotVan @JHHospice\xe2\x80\xa6 https://t.co/N7R02KZjyo'
23/3/2020 18:42,b'Therapy and volunteering at the SPCA. \xf0\x9f\xa4\xad https://t.co/N2f1bapsGi'
23/3/2020 18:35,"b'@wolfblitzer wolf, I don\xe2\x80\x99t know how much influence you have. Can CNN limit advertising giving donations to Shriners\xe2\x80\xa6 https://t.co/GLjPwWGOe2'"
23/3/2020 18:33,b'RT @itstshego: friends please go foster some animals if possible\xf0\x9f\xa5\xba people are dropping off their pets at the SPCA bc they think they carry t\xe2\x80\xa6'
23/3/2020 18:24,b'@discordapp This is Samson he is an unknown breed we adopted from the spca and his favourite snack is sardines https://t.co/HLNizQXEjR'
23/3/2020 18:24,"b'@Devi_HQ @PresidencyZA At the press conference tomorrow, please ask them what they are doing about the animals.  SP\xe2\x80\xa6 https://t.co/1mecUuMmK5'"
23/3/2020 18:20,"b'RT @jenstaples87: Friends, PLEASE consider donating to the SPCA during this time. They have to operate on skeleton staff, IDIOTS are surren\xe2\x80\xa6'"
23/3/2020 18:19,b'4 steps to a stress-free cat-troduction https://t.co/UoorPcxx1S'
23/3/2020 18:18,b'friends please go foster some animals if possible\xf0\x9f\xa5\xba people are dropping off their pets at the SPCA bc they think the\xe2\x80\xa6 https://t.co/cEnvXAZCLC'
23/3/2020 18:18,"b'RT @ABC6: The Rhode Island SPCA announced Monday that they will be holding a half-off adoption event for all cats, dogs, and small animals\xe2\x80\xa6'"
23/3/2020 18:14,"b'The Rhode Island SPCA announced Monday that they will be holding a half-off adoption event for all cats, dogs, and\xe2\x80\xa6 https://t.co/3BFXgXOMjD'"
23/3/2020 18:13,b'RT @HillNikki: BC SPCA slashes adoption fees during COVID-19 outbreak so you can bring home a great companion! https://t.co/VHf8dymHMp #bcp\xe2\x80\xa6'
23/3/2020 18:04,b'Not just dogs &amp; cats! Even Betty White the tortoise and Thumbelina the mouse have found their forever homes.\xe2\x80\xa6 https://t.co/eyb9yy3ikX'
23/3/2020 18:02,b'@GovernmentZA What about the SPCA and similar organisations looking after animals during this time?'
23/3/2020 18:00,"b'Yes, your pet can absolutely eat mangoes! Sweet, juicy, and filled with vitamins A, B6, E, and C, these exotic frui\xe2\x80\xa6 https://t.co/IffKCF65r2'"
23/3/2020 17:57,b'@NEWS1130Traffic @RyanLmark @BC_SPCA Awweee \xe2\x9d\xa4\xef\xb8\x8f now I want one too a BeWildcat \xf0\x9f\x98\xba'
23/3/2020 17:57,b'Every single dog was adopted at the west Seneca spca today I\xe2\x80\x99m in actual tears'
23/3/2020 17:55,b'@alifuchshuber Hi! Here it is! https://t.co/06vCsRLoIO\nThank you for choosing adoption!'
23/3/2020 17:54,"b""@Lianebisaillon @HillsPet Hi Liane, thank you for your concern! We've actually updated our adoption process in resp\xe2\x80\xa6 https://t.co/Vdby71DDv3"""
23/3/2020 17:53,b'@BC_SPCA @HillsPet And it is #NationalPuppyDay !'
23/3/2020 17:51,"b'RT @XposeTrophyHunt: The Randburg SPCA is taking on parrot breeder Antonius Gerhardus Meiring, describing his court application for the ret\xe2\x80\xa6'"
23/3/2020 17:49,"b'With more time to train &amp; set-up your home, now is a great time to adopt a new furry family member! Pay half the ad\xe2\x80\xa6 https://t.co/QzBZnkYBkM'"
23/3/2020 17:48,b'@TrueFactsStated @PuestoLoco Cruelty to turtles?\nCall the SPCA!\nLol'
23/3/2020 17:47,"b""RT @SacramentoSPCA: Here's something to make you smile...Doggy Dash is not cancelled! \xf0\x9f\xa5\xb3\nOur new date is June 27th!\n\nTo accommodate the warm\xe2\x80\xa6"""
23/3/2020 17:47,"b""@BBrieanna Hi Brienna, thank you so much for your kind offer! We're reaching out to our existing network of volunte\xe2\x80\xa6 https://t.co/dZxWvDqtEk"""
23/3/2020 17:45,b'GOOD NEWS!!!-\xf0\x9f\x90\xb6The Erie County SPCA  announced on its Facebook page Monday that all the dogs at its West Seneca loca\xe2\x80\xa6 https://t.co/k4EV7XAJJN'
23/3/2020 17:32,b'@bewildinc @RyanLmark  just adopted a Cat from the @BC_SPCA last week... I guess #Cat was on his mind....'
23/3/2020 17:30,b'RT @ckpgnews: BC SPCA offers 50% off adoption fees until March 27th https://t.co/JKyiptS1A2 https://t.co/d7WQ8oYdXo'
23/3/2020 17:30,"b""Fredericksburg SPCA hopes to lift spirits by hosting 'not-so-professional' pet portrait fundraiser\xe2\x80\xa6 https://t.co/Om5C1gVh54"""
23/3/2020 17:30,"b""\xf0\x9f\x98\xb8 Come pick up #RIGATONI now! #spca He's the loveliest! #adoptdontshop \xf0\x9f\x98\x8b https://t.co/X9Ktopnjid https://t.co/jl0OHqEI0V"""
23/3/2020 17:23,b'Every single dog at the West Seneca SPCA was adopted you people are awesome !'
23/3/2020 17:22,"b'RT @SSPCA_Mike: Dear Libby.\nThanks, you will win any bet you put on on this one. I have no idea how or why this was even thought of.\nAll to\xe2\x80\xa6'"
23/3/2020 17:21,b'RT @SthFrontenacTwp: The @OntarioSPCA wants you to know that they are committed to being a resource for animal well-being. \n\nThe Kingston H\xe2\x80\xa6'
23/3/2020 17:17,b'@dodo Reminds me of when I picked up this little kiddo from the SPCA. https://t.co/OfefUAj6iy'
23/3/2020 17:15,"b""RT @ABC11_WTVD: NATIONAL PUPPY DAY! Reply with photos of your happy puppies! And if you're looking for your next best friend, SPCA of Wake\xe2\x80\xa6"""
23/3/2020 17:14,b'The @OntarioSPCA wants you to know that they are committed to being a resource for animal well-being. \n\nThe Kingsto\xe2\x80\xa6 https://t.co/16Rh07OVhv'
23/3/2020 17:14,"b""@melissagrelo Or fostering. Lots of SPCA's are looking for foster homes. It would be good way to help, get that dog\xe2\x80\xa6 https://t.co/dYMA20mJwL"""
23/3/2020 17:11,"b""Here's something to make you smile...Doggy Dash is not cancelled! \xf0\x9f\xa5\xb3\nOur new date is June 27th!\n\nTo accommodate the\xe2\x80\xa6 https://t.co/QtyEV3hZr7"""
23/3/2020 17:07,"b""@rockdaboatNL If second hand isn't a problem, the SPCA thrift shop in Bay Roberts usually has lots."""
23/3/2020 17:03,"b'@MJDraperBlake We heard the SPCA needed more adoptions, so my wife is now scrolling through photos on their site'"
23/3/2020 17:00,"b'ADOPTABLE PUP:\nMeet Groot. A 2 year old Lab Mix. \nGroot is a fun and outgoing dog, perfect for someone who loves to\xe2\x80\xa6 https://t.co/HjSwkg3qn5'"
23/3/2020 17:00,b'saving them.... But in the end they will be saving you. Please consider this seriously. Its a perfect time for reti\xe2\x80\xa6 https://t.co/ibZiJDjQRr'
23/3/2020 16:59,b'@Vivomobile_SA I would definitely volunteer/help at a local SPCA or animal shelter.  My boy recently crossed the Ra\xe2\x80\xa6 https://t.co/bLpJfzvdBQ'
23/3/2020 16:59,"b""The confirmed cases have risen from the 100's to the 400's since yesterday. If you have the means and space... Pls\xe2\x80\xa6 https://t.co/CAPCtNg8i2"""
23/3/2020 16:56,b'All the dogs at our SPCA have been adopted! This is awesome \xf0\x9f\x98\x8d https://t.co/tKJ3msJPhl'
23/3/2020 16:54,b'@Joe_Gatto Just actually sent a tweet to you about this.  The Erie County SPCA of Western NY is actually out of pup\xe2\x80\xa6 https://t.co/ZGEBiCLqz4'
23/3/2020 16:51,"b'RT @OntarioSPCA: UPDATE: A message from the Ontario SPCA regarding COVID-19 \xe2\x80\x93 March 23, 2020 \n\nhttps://t.co/BjkLGuBZls'"
23/3/2020 16:50,"b""@Joe_Gatto \n\nHere's some WONDERFUL news in this dark #Coronavirus time.  The SPCA of Erie county in Western NY has\xe2\x80\xa6 https://t.co/oXDPrd2vDQ"""
23/3/2020 16:48,"b'RT @muirbenj: Meanwhile, the Jefferson County SPCA animal shelter was hurrying to foster all of its animals as the uncertain times might fo\xe2\x80\xa6'"
23/3/2020 16:46,"b'@Mel_M_W @michelebabcock @wendybyrdm @kelbelle10 @VeganAnimal1 I\xe2\x80\x99m in New York. Actual shelters, such as SPCA shelt\xe2\x80\xa6 https://t.co/5JxoGZd8sZ'"
23/3/2020 16:46,b'@bsaras @NAN_DINI_ @Manekagandhibjp The caretakers use @Manekagandhibjp as their political power. \n\nShe called doct\xe2\x80\xa6 https://t.co/ynIfCJhbdH'
23/3/2020 16:43,b'@dog_rates Dinner for 4...we just rescued a Saint Bernard from our local SPCA! All is well and our new girl is very\xe2\x80\xa6 https://t.co/2opKXZqZm5'
23/3/2020 16:41,"b""Sat/Sun, MD SPCA staff transferred our shelter animals to amazing fosters!\n\nWhile we're temporarily closed to the p\xe2\x80\xa6 https://t.co/VtmYqqqyWm"""
23/3/2020 16:38,"b""Don't worry we won't lose him... The DNC embedded a Pet Chip and the SPCA knows his every move. https://t.co/OOcYgvUnsq"""
23/3/2020 16:36,"b'Meanwhile, the Jefferson County SPCA animal shelter was hurrying to foster all of its animals as the uncertain time\xe2\x80\xa6 https://t.co/ceYGFF4CK5'"
23/3/2020 16:31,"b""RT @YourSPCA: *ANIMAL ADOPTIONS CLOSED MONDAY AND TUESDAY, MARCH 23 &amp; 24*\n\nFind more on this, animal shelters added to New York State's lis\xe2\x80\xa6"""
23/3/2020 16:30,b'Thank you for keeping us informed SPCA \xf0\x9f\x99\x8f\xf0\x9f\x98\x87\xf0\x9f\x92\x95 https://t.co/oKTMm0HXTh'
23/3/2020 16:29,b'Just been informed Deputy CVO Abhishek who is in charge of SPCA sector 94 noida gave threats that i will get them i\xe2\x80\xa6 https://t.co/9VM6jaO0ij'
23/3/2020 16:20,"b'UPDATE: A message from the Ontario SPCA regarding COVID-19 \xe2\x80\x93 March 23, 2020 \n\nhttps://t.co/BjkLGuBZls'"
23/3/2020 16:16,b'RT @nicoleleaf14: Adopt Oreo from the SPCA of Northern Nevada today! He is so amazing and sweet! Dm me if interested in this sweetie #Adopt\xe2\x80\xa6'
23/3/2020 16:14,b'Thank you for the overwhelming response to our request for foster families! We are doing our best to reach out to e\xe2\x80\xa6 https://t.co/uOUfv7JIVF'
23/3/2020 16:12,b'RT @leedavischorus: Happy at-home spirit week!  We helped out our local SPCA last week and adopted Phantom. @scalovesld https://t.co/nH4nXE\xe2\x80\xa6'
23/3/2020 16:07,b'@RobMaguire @HillsPet It sure is Rob! We have made some adjustments to our adoption process but the event is defini\xe2\x80\xa6 https://t.co/vXQIHSEGsV'
23/3/2020 16:05,b'RT @nyshelterpets: \xf0\x9f\x98\xb9 Visit #OLIN today! #spca He needs your TLC! #PetAdoption \xf0\x9f\x92\x9b https://t.co/LLKheitSpT https://t.co/MDGhL8vc4W'
23/3/2020 16:05,"b'@LindaJooste SPAR cares for our communities in which we operate. We would like to inform all concerned customers, t\xe2\x80\xa6 https://t.co/xdJ6tE4LVQ'"
23/3/2020 16:00,"b""Meet Delilah! She is this week's adoptable pet with the Chemung County SPCA. https://t.co/p2puNBo9jo"""
23/3/2020 16:00,"b""Meet Delilah! She is this week's adoptable pet with the Chemung County SPCA. https://t.co/cdSVBrckVN"""
23/3/2020 15:58,"b'@KellyOT @Kidsdoc1Rick @HaltonHlthcare An SPCA in BC is asking sewers to make them cloth masks, because they are go\xe2\x80\xa6 https://t.co/ZW013SqXjc'"
23/3/2020 15:58,"b""Who's rescuing who? We know our four-legged friends make our hearts happy, but did you know that they can also keep\xe2\x80\xa6 https://t.co/fPus4bosMl"""
23/3/2020 15:57,b'@pulverturm The SPCA doesn\xe2\x80\x99t go around telling people how ethical they are. Read the room.'
23/3/2020 15:50,"b""I wish they wouldn't run these horribly sad SPCA ads about animal abuse right now. One catastrophe at a time."""
23/3/2020 15:48,"b'@BC_SPCA @HillsPet Hey @BC_SPCA, is this still happening in Vancouver?'"
23/3/2020 15:44,b'@nthnryn He wasn\xe2\x80\x99t beloved by the SPCA for his dog photo-op choices. https://t.co/ocl527BMRz'
23/3/2020 15:40,b'50% off adoption fees for all animals March 23-27 | BC SPCA https://t.co/QtrP98OzFt'
23/3/2020 15:34,"b'@NSSPCA So, while I get what you were going for with this letter, the execution was way off the mark. Instead of ma\xe2\x80\xa6 https://t.co/cMDH1cziSp'"
23/3/2020 15:24,b'@jackiebmsp @scotgov @ukgov Dear Jackie thanks and frontline Scottish SPCA staff should be included. Mike'
23/3/2020 15:16,"b'RT @AidAshraful: Ashraful Aid Covid-19 Response and Intergrated Plan\n\nPreventative:\nAshraful Aid has distributed disinfectant, sanitizers a\xe2\x80\xa6'"
23/3/2020 15:14,b'RT @BC_SPCA: This senior girl is looking for a retirement home that can help her continue on her weight loss journey! Sharon is independent\xe2\x80\xa6'
23/3/2020 15:14,"b'*ANIMAL ADOPTIONS CLOSED MONDAY AND TUESDAY, MARCH 23 &amp; 24*\n\nFind more on this, animal shelters added to New York S\xe2\x80\xa6 https://t.co/e2OO7T8dJJ'"
23/3/2020 15:10,"b""Social distancing doesn't mean you can't adopt a dog from the SPCA of Texas. You just have to make an appointment.\xe2\x80\xa6 https://t.co/RMG9pkjyEG"""
23/3/2020 15:01,b'RT @MaqPaulM: Someone will ask about SPCA animals if there is a lockdown.'
23/3/2020 15:01,b'Help United SPCA every time you shop: https://t.co/6vnqtacoHn #iGiveDoYou'
23/3/2020 15:01,b'Someone will ask about SPCA animals if there is a lockdown.'
23/3/2020 14:53,b'#HappyTails! Aretha has been adopted! We couldn\xe2\x80\x99t be happier to share the news that she found a wonderful furr-ever\xe2\x80\xa6 https://t.co/1nsSMLl4JJ'
23/3/2020 14:51,b'RT @veganrick: Time for consumers of @canadagoose to see what is really happening.  #cdnpoli #winterclothing #moms #teens #shopping #spca #\xe2\x80\xa6'
23/3/2020 14:48,b'The Chemung County SPCA is taking proper precautions regarding COVID-19. Click here to find out the 4 steps the she\xe2\x80\xa6 https://t.co/XK20ph4g6j'
23/3/2020 14:47,b'The Chemung County SPCA is taking proper precautions regarding COVID-19. Click here to find out the 4 steps the she\xe2\x80\xa6 https://t.co/7TmPgdItQA'
23/3/2020 14:42,"b'RT @laurelleader: Citing the \xe2\x80\x9cwelfare of our staff and community,\xe2\x80\x9d the Maryland SPCA will close its facilities to the public Monday and tem\xe2\x80\xa6'"
23/3/2020 14:40,"b'My neighbors sell dogs right, so there\xe2\x80\x99s like over 10 of them in their yard. I just saw this man whip them\xf0\x9f\x98\xad\xf0\x9f\x98\xad. I can\xe2\x80\xa6 https://t.co/yGLsxl2f6K'"
23/3/2020 14:39,b'Only a few more days until the 24 hour SPCA fundraiser #borderlands3 DLC extravaganza stream! #twitchtv #twitch\xe2\x80\xa6 https://t.co/EpQvRcsTFN'
23/3/2020 14:36,b'RT @YourSPCA: All animal adoption fees are waived and are done by appointment only at the SPCA and at our offsite adoption locations. If yo\xe2\x80\xa6'
23/3/2020 14:33,b'The SPCA told us that our cat was the runt of the litter and that he wouldn\xe2\x80\x99t get much bigger than the size he was.\xe2\x80\xa6 https://t.co/8Do6wIA0sx'
